device_id,sensor_id,value,timestamp,date_received
UGB-PILOTS_Sensor200,WG,22.64,2019-01-24T12:06:39Z,2019-01-24T12:06:52Z
UGB-PILOTS_Sensor200,WG,32,2019-01-24T13:16:35.342Z,2019-01-24T12:17:08Z
UGB-PILOTS_Sensor200,WG,32,2019-01-24T12:16:41Z,2019-01-24T12:17:29Z
UGB-PILOTS_Sensor200,WG,26.37,2019-01-24T12:26:31Z,2019-01-24T12:26:59Z
UGB-PILOTS_Sensor200,WG,14.2,2019-01-24T12:36:26Z,2019-01-24T12:37:34Z
UGB-PILOTS_Sensor200,WG,11.48,2019-01-24T13:46:22.706Z,2019-01-24T12:47:19Z
UGB-PILOTS_Sensor200,WG,11.48,2019-01-24T12:46:22Z,2019-01-24T12:47:26Z
UGB-PILOTS_Sensor200,WG,25,2019-01-24T12:56:18Z,2019-01-24T12:57:06Z
UGB-PILOTS_Sensor200,WG,12,2019-01-24T13:06:13Z,2019-01-24T13:06:52Z
UGB-PILOTS_Sensor200,WG,22.22,2019-01-24T13:16:08Z,2019-01-24T13:17:02Z
UGB-PILOTS_Sensor200,WG,40.68,2019-01-24T14:26:04.224Z,2019-01-24T13:26:12Z
UGB-PILOTS_Sensor200,WG,40.68,2019-01-24T13:26:04Z,2019-01-24T13:26:13Z
UGB-PILOTS_Sensor200,WG,26.37,2019-01-24T13:36:00Z,2019-01-24T13:36:09Z
UGB-PILOTS_Sensor200,WG,29.63,2019-01-24T14:45:56.381Z,2019-01-24T13:46:09Z
UGB-PILOTS_Sensor200,WG,29.63,2019-01-24T13:45:56Z,2019-01-24T13:46:09Z
UGB-PILOTS_Sensor200,WG,50,2019-01-24T14:55:53.07Z,2019-01-24T13:56:01Z
UGB-PILOTS_Sensor200,WG,50,2019-01-24T13:55:53Z,2019-01-24T13:56:06Z
UGB-PILOTS_Sensor200,WG,55.81,2019-01-24T14:05:50Z,2019-01-24T14:05:58Z
UGB-PILOTS_Sensor200,WG,46.15,2019-01-24T14:15:48Z,2019-01-24T14:16:02Z
UGB-PILOTS_Sensor200,WG,57.14,2019-01-24T15:25:47.049Z,2019-01-24T14:26:00Z
UGB-PILOTS_Sensor200,WG,54.55,2019-01-24T15:35:45.409Z,2019-01-24T14:35:55Z
UGB-PILOTS_Sensor200,WG,54.55,2019-01-24T14:35:45Z,2019-01-24T14:35:56Z
UGB-PILOTS_Sensor200,WG,66.67,2019-01-24T15:05:40Z,2019-01-24T15:05:48Z
UGB-PILOTS_Sensor200,WG,54.55,2019-01-24T15:15:39Z,2019-01-24T15:15:47Z
UGB-PILOTS_Sensor200,WG,57.14,2019-01-24T15:25:39Z,2019-01-24T15:26:06Z
UGB-PILOTS_Sensor200,WG,47.06,2019-01-24T15:35:39Z,2019-01-24T15:35:55Z
UGB-PILOTS_Sensor200,WG,51.06,2019-01-24T15:45:38Z,2019-01-24T15:45:52Z
UGB-PILOTS_Sensor200,WG,48,2019-01-24T15:55:38Z,2019-01-24T15:56:29Z
UGB-PILOTS_Sensor200,WG,48,2019-01-24T16:05:38Z,2019-01-24T16:05:56Z
UGB-PILOTS_Sensor200,WG,55.81,2019-01-24T16:15:38Z,2019-01-24T16:15:51Z
UGB-PILOTS_Sensor200,WG,58.54,2019-01-24T16:25:39Z,2019-01-24T16:25:57Z
UGB-PILOTS_Sensor200,WG,58.54,2019-01-24T16:35:40Z,2019-01-24T16:35:47Z
UGB-PILOTS_Sensor200,WG,51.06,2019-01-24T16:45:41Z,2019-01-24T16:45:49Z
UGB-PILOTS_Sensor200,WG,61.54,2019-01-24T17:05:44Z,2019-01-24T17:05:51Z
UGB-PILOTS_Sensor200,WG,34.78,2019-01-24T17:15:46Z,2019-01-24T17:16:14Z
UGB-PILOTS_Sensor200,WG,34.78,2019-01-24T18:15:46.392Z,2019-01-24T17:16:19Z
UGB-PILOTS_Sensor200,WG,23.76,2019-01-24T17:26:40Z,2019-01-24T17:27:20Z
UGB-PILOTS_Sensor200,WG,23.3,2019-01-24T17:36:05Z,2019-01-24T17:36:32Z
UGB-PILOTS_Sensor200,WG,24.49,2019-01-24T17:45:54Z,2019-01-24T17:46:17Z
UGB-PILOTS_Sensor200,WG,37.5,2019-01-24T17:55:57Z,2019-01-24T17:56:11Z
UGB-PILOTS_Sensor200,WG,50,2019-01-24T18:06:01Z,2019-01-24T18:06:19Z
UGB-PILOTS_Sensor200,WG,36.92,2019-01-24T18:16:06Z,2019-01-24T18:17:09Z
UGB-PILOTS_Sensor200,WG,36.92,2019-01-24T19:16:06.118Z,2019-01-24T18:17:09Z
UGB-PILOTS_Sensor200,WG,34.29,2019-01-24T18:26:11Z,2019-01-24T18:26:39Z
UGB-PILOTS_Sensor200,WG,44.44,2019-01-24T18:36:17Z,2019-01-24T18:36:35Z
UGB-PILOTS_Sensor200,WG,43.64,2019-01-24T18:56:33Z,2019-01-24T18:56:40Z
UGB-PILOTS_Sensor200,WG,24.24,2019-01-24T20:06:42.599Z,2019-01-24T19:06:50Z
UGB-PILOTS_Sensor200,WG,24.24,2019-01-24T19:06:42Z,2019-01-24T19:06:50Z
UGB-PILOTS_Sensor200,WG,16.55,2019-01-24T19:16:52Z,2019-01-24T19:17:00Z
UGB-PILOTS_Sensor200,WG,22.43,2019-01-24T19:27:03Z,2019-01-24T19:27:15Z
UGB-PILOTS_Sensor200,WG,12.31,2019-01-24T19:37:14Z,2019-01-24T19:37:22Z
UGB-PILOTS_Sensor200,WG,12.31,2019-01-24T20:37:14.009Z,2019-01-24T19:37:22Z
UGB-PILOTS_Sensor200,WG,11.54,2019-01-24T19:47:25Z,2019-01-24T19:47:32Z
UGB-PILOTS_Sensor200,WG,23.3,2019-01-24T19:57:36Z,2019-01-24T19:57:44Z
UGB-PILOTS_Sensor200,WG,13.41,2019-01-24T20:07:47Z,2019-01-24T20:07:56Z
UGB-PILOTS_Sensor200,WG,11.16,2019-01-24T20:17:59Z,2019-01-24T20:18:17Z
UGB-PILOTS_Sensor200,WG,8.54,2019-01-24T20:38:26Z,2019-01-24T20:39:10Z
UGB-PILOTS_Sensor200,WG,8.57,2019-01-24T20:48:35Z,2019-01-24T20:49:13Z
UGB-PILOTS_Sensor200,WG,8.6,2019-01-24T20:58:47Z,2019-01-24T20:59:26Z
UGB-PILOTS_Sensor200,WG,8.36,2019-01-24T21:09:00Z,2019-01-24T21:09:19Z
UGB-PILOTS_Sensor200,WG,8.36,2019-01-24T22:09:00.213Z,2019-01-24T21:09:48Z
UGB-PILOTS_Sensor200,WG,8.57,2019-01-24T21:19:12Z,2019-01-24T21:19:25Z
UGB-PILOTS_Sensor200,WG,8.51,2019-01-24T21:29:25Z,2019-01-24T21:29:38Z
UGB-PILOTS_Sensor200,WG,8.48,2019-01-24T21:39:38Z,2019-01-24T21:39:45Z
UGB-PILOTS_Sensor200,WG,9.23,2019-01-24T21:49:51Z,2019-01-24T21:50:29Z
UGB-PILOTS_Sensor200,WG,19.67,2019-01-24T22:00:04Z,2019-01-24T22:00:17Z
UGB-PILOTS_Sensor200,WG,14.12,2019-01-24T22:10:16Z,2019-01-24T22:11:05Z
UGB-PILOTS_Sensor200,WG,6.19,2019-01-24T22:20:29Z,2019-01-24T22:21:12Z
UGB-PILOTS_Sensor200,WG,5.38,2019-01-24T22:30:42Z,2019-01-24T22:31:15Z
UGB-PILOTS_Sensor200,WG,7.14,2019-01-24T22:40:56Z,2019-01-24T22:41:18Z
UGB-PILOTS_Sensor200,WG,6.19,2019-01-24T22:51:09Z,2019-01-24T22:51:21Z
UGB-PILOTS_Sensor200,WG,6.38,2019-01-24T23:01:22Z,2019-01-24T23:01:30Z
UGB-PILOTS_Sensor200,WG,4.37,2019-01-25T00:11:36.397Z,2019-01-24T23:11:44Z
UGB-PILOTS_Sensor200,WG,4.37,2019-01-24T23:11:36Z,2019-01-24T23:11:44Z
UGB-PILOTS_Sensor200,WG,4.12,2019-01-24T23:21:50Z,2019-01-24T23:22:14Z
UGB-PILOTS_Sensor200,WG,5.67,2019-01-24T23:32:05Z,2019-01-24T23:32:17Z
UGB-PILOTS_Sensor200,WG,4.07,2019-01-24T23:42:19Z,2019-01-24T23:42:27Z
UGB-PILOTS_Sensor200,WG,4.07,2019-01-25T00:42:19.619Z,2019-01-24T23:42:27Z
UGB-PILOTS_Sensor200,WG,"0.00",2019-01-25T00:52:34.352Z,2019-01-24T23:52:46Z
UGB-PILOTS_Sensor200,WG,3.21,2019-01-25T00:02:49Z,2019-01-25T00:02:56Z
UGB-PILOTS_Sensor200,WG,3.21,2019-01-25T01:02:49.414Z,2019-01-25T00:02:57Z
UGB-PILOTS_Sensor200,WG,"0.00",2019-01-25T00:13:04Z,2019-01-25T00:13:16Z
UGB-PILOTS_Sensor200,WG,"0.00",2019-01-25T01:23:19.665Z,2019-01-25T00:23:27Z
UGB-PILOTS_Sensor200,WG,"0.00",2019-01-25T00:23:19Z,2019-01-25T00:23:27Z
UGB-PILOTS_Sensor200,WG,"0.00",2019-01-25T00:33:35Z,2019-01-25T00:33:42Z
UGB-PILOTS_Sensor200,WG,"0.00",2019-01-25T00:43:50Z,2019-01-25T00:43:58Z
UGB-PILOTS_Sensor200,WG,"0.00",2019-01-25T01:43:50.967Z,2019-01-25T00:43:58Z
UGB-PILOTS_Sensor200,WG,"0.00",2019-01-25T00:54:06Z,2019-01-25T00:54:14Z
UGB-PILOTS_Sensor200,WG,"0.00",2019-01-25T01:04:22Z,2019-01-25T01:04:30Z
UGB-PILOTS_Sensor200,WG,"0.00",2019-01-25T02:14:39.037Z,2019-01-25T01:14:46Z
UGB-PILOTS_Sensor200,WG,"0.00",2019-01-25T01:14:39Z,2019-01-25T01:14:46Z
UGB-PILOTS_Sensor200,WG,"0.00",2019-01-25T02:24:55.276Z,2019-01-25T01:25:02Z
UGB-PILOTS_Sensor200,WG,"0.00",2019-01-25T01:24:55Z,2019-01-25T01:25:02Z
UGB-PILOTS_Sensor200,WG,"0.00",2019-01-25T02:35:11.545Z,2019-01-25T01:35:19Z
UGB-PILOTS_Sensor200,WG,"0.00",2019-01-25T01:35:11Z,2019-01-25T01:35:19Z
UGB-PILOTS_Sensor200,WG,"0.00",2019-01-25T02:45:27.865Z,2019-01-25T01:45:35Z
UGB-PILOTS_Sensor200,WG,"0.00",2019-01-25T01:45:27Z,2019-01-25T01:45:35Z
UGB-PILOTS_Sensor200,WG,"0.00",2019-01-25T01:55:44Z,2019-01-25T01:55:51Z
UGB-PILOTS_Sensor200,WG,"0.00",2019-01-25T02:06:00Z,2019-01-25T02:06:07Z
UGB-PILOTS_Sensor200,WG,"0.00",2019-01-25T03:06:00.353Z,2019-01-25T02:06:07Z
UGB-PILOTS_Sensor200,WG,"0.00",2019-01-25T03:16:16.49Z,2019-01-25T02:16:24Z
UGB-PILOTS_Sensor200,WG,"0.00",2019-01-25T02:16:16Z,2019-01-25T02:16:24Z
UGB-PILOTS_Sensor200,WG,"0.00",2019-01-25T02:26:32Z,2019-01-25T02:26:39Z
UGB-PILOTS_Sensor200,WG,"0.00",2019-01-25T03:26:32.49Z,2019-01-25T02:26:39Z
UGB-PILOTS_Sensor200,WG,"0.00",2019-01-25T02:36:48Z,2019-01-25T02:36:55Z
UGB-PILOTS_Sensor200,WG,"0.00",2019-01-25T03:36:48.49Z,2019-01-25T02:36:55Z
UGB-PILOTS_Sensor200,WG,"0.00",2019-01-25T02:47:04Z,2019-01-25T02:47:11Z
UGB-PILOTS_Sensor200,WG,"0.00",2019-01-25T03:07:35Z,2019-01-25T03:07:43Z
UGB-PILOTS_Sensor200,WG,1.29,2019-01-25T03:17:51Z,2019-01-25T03:17:59Z
UGB-PILOTS_Sensor200,WG,1.85,2019-01-25T03:28:07Z,2019-01-25T03:28:14Z
UGB-PILOTS_Sensor200,WG,6.12,2019-01-25T03:38:23Z,2019-01-25T03:38:30Z
UGB-PILOTS_Sensor200,WG,16.33,2019-01-25T03:48:38Z,2019-01-25T03:48:45Z
UGB-PILOTS_Sensor200,WG,9.13,2019-01-25T04:58:52.58Z,2019-01-25T03:59:00Z
UGB-PILOTS_Sensor200,WG,9.13,2019-01-25T03:58:52Z,2019-01-25T03:59:00Z
UGB-PILOTS_Sensor200,WG,11.01,2019-01-25T04:09:06Z,2019-01-25T04:09:13Z
UGB-PILOTS_Sensor200,WG,26.09,2019-01-25T04:19:20Z,2019-01-25T04:19:28Z
UGB-PILOTS_Sensor200,WG,6.33,2019-01-25T04:29:35Z,2019-01-25T04:29:42Z
UGB-PILOTS_Sensor200,WG,5.9,2019-01-25T04:39:49Z,2019-01-25T04:39:56Z
UGB-PILOTS_Sensor200,WG,8.08,2019-01-25T04:50:03Z,2019-01-25T04:50:10Z
UGB-PILOTS_Sensor200,WG,6.76,2019-01-25T05:00:18Z,2019-01-25T05:00:25Z
UGB-PILOTS_Sensor200,WG,7.57,2019-01-25T05:10:32Z,2019-01-25T05:10:40Z
UGB-PILOTS_Sensor200,WG,7.57,2019-01-25T06:10:32.706Z,2019-01-25T05:10:40Z
UGB-PILOTS_Sensor200,WG,7.43,2019-01-25T06:20:47.165Z,2019-01-25T05:20:54Z
UGB-PILOTS_Sensor200,WG,8.39,2019-01-25T05:31:01Z,2019-01-25T05:31:08Z
UGB-PILOTS_Sensor200,WG,7.43,2019-01-25T05:51:30Z,2019-01-25T05:51:37Z
UGB-PILOTS_Sensor200,WG,8.76,2019-01-25T07:01:44.707Z,2019-01-25T06:01:57Z
UGB-PILOTS_Sensor200,WG,8.76,2019-01-25T06:01:44Z,2019-01-25T06:01:57Z
UGB-PILOTS_Sensor200,WG,8.82,2019-01-25T07:11:58.809Z,2019-01-25T06:12:06Z
UGB-PILOTS_Sensor200,WG,8.82,2019-01-25T06:11:58Z,2019-01-25T06:12:06Z
UGB-PILOTS_Sensor200,WG,8.86,2019-01-25T06:22:12Z,2019-01-25T06:22:19Z
UGB-PILOTS_Sensor200,WG,12.06,2019-01-25T06:32:27Z,2019-01-25T06:32:34Z
UGB-PILOTS_Sensor200,WG,7.97,2019-01-25T06:42:41Z,2019-01-25T06:42:48Z
UGB-PILOTS_Sensor200,WG,9.41,2019-01-25T06:52:56Z,2019-01-25T06:53:03Z
UGB-PILOTS_Sensor200,WG,"0.00",2019-01-25T07:23:43Z,2019-01-25T07:23:50Z
UGB-PILOTS_Sensor200,WG,"0.00",2019-01-25T07:33:59Z,2019-01-25T07:34:06Z
UGB-PILOTS_Sensor200,WG,"0.00",2019-01-25T07:44:15Z,2019-01-25T07:44:23Z
UGB-PILOTS_Sensor200,WG,"0.00",2019-01-25T07:54:32Z,2019-01-25T07:54:39Z
UGB-PILOTS_Sensor200,WG,"0.00",2019-01-25T08:04:48Z,2019-01-25T08:04:56Z
UGB-PILOTS_Sensor200,WG,"0.00",2019-01-25T08:15:05Z,2019-01-25T08:15:12Z
UGB-PILOTS_Sensor200,WG,5.35,2019-01-25T08:25:20Z,2019-01-25T08:25:27Z
UGB-PILOTS_Sensor200,WG,8.11,2019-01-25T08:35:34Z,2019-01-25T08:35:42Z
UGB-PILOTS_Sensor200,WG,8.11,2019-01-25T09:35:34.854Z,2019-01-25T08:35:42Z
UGB-PILOTS_Sensor200,WG,10.81,2019-01-25T08:45:48Z,2019-01-25T08:45:55Z
UGB-PILOTS_Sensor200,WG,10.81,2019-01-25T09:45:48.091Z,2019-01-25T08:45:56Z
UGB-PILOTS_Sensor200,WG,4.69,2019-01-25T08:56:00Z,2019-01-25T08:56:07Z
UGB-PILOTS_Sensor200,WG,7.04,2019-01-25T09:07:37Z,2019-01-25T09:07:50Z
UGB-PILOTS_Sensor200,WG,29.63,2019-01-25T09:16:20Z,2019-01-25T09:16:27Z
UGB-PILOTS_Sensor200,WG,18.6,2019-01-25T09:46:46Z,2019-01-25T09:46:58Z
UGB-PILOTS_Sensor200,WG,12.77,2019-01-25T09:56:53Z,2019-01-25T09:57:01Z
UGB-PILOTS_Sensor200,WG,11.71,2019-01-25T10:06:59Z,2019-01-25T10:07:12Z
UGB-PILOTS_Sensor200,WG,30,2019-01-25T10:27:09Z,2019-01-25T10:27:17Z
UGB-PILOTS_Sensor200,WG,12.31,2019-01-25T10:37:12Z,2019-01-25T10:37:19Z
UGB-PILOTS_Sensor200,WG,9.27,2019-01-25T10:47:13Z,2019-01-25T10:47:26Z
UGB-PILOTS_Sensor200,WG,8.89,2019-01-25T10:57:14Z,2019-01-25T10:57:22Z
UGB-PILOTS_Sensor200,WG,9.56,2019-01-25T11:07:16Z,2019-01-25T11:07:24Z
UGB-PILOTS_Sensor200,WG,8.39,2019-01-25T11:37:18Z,2019-01-25T11:37:36Z
UGB-PILOTS_Sensor200,WG,7.45,2019-01-25T11:47:18Z,2019-01-25T11:48:03Z
UGB-PILOTS_Sensor200,WG,9.23,2019-01-25T11:57:43Z,2019-01-25T11:58:10Z
UGB-PILOTS_Sensor200,WG,21.43,2019-01-25T12:07:17Z,2019-01-25T12:08:15Z
UGB-PILOTS_Sensor200,WG,6.78,2019-01-25T12:37:10Z,2019-01-25T12:37:18Z
UGB-PILOTS_Sensor200,WG,13.71,2019-01-25T12:47:07Z,2019-01-25T12:47:14Z
UGB-PILOTS_Sensor200,WG,9.8,2019-01-25T12:57:04Z,2019-01-25T12:57:22Z
UGB-PILOTS_Sensor200,WG,21.82,2019-01-25T13:07:02Z,2019-01-25T13:07:10Z
UGB-PILOTS_Sensor200,WG,21.82,2019-01-25T14:07:02.139Z,2019-01-25T13:07:10Z
UGB-PILOTS_Sensor200,WG,9.88,2019-01-25T13:16:59Z,2019-01-25T13:17:07Z
UGB-PILOTS_Sensor200,WG,19.2,2019-01-25T13:26:56Z,2019-01-25T13:27:10Z
UGB-PILOTS_Sensor200,WG,7.95,2019-01-25T13:36:53Z,2019-01-25T13:37:01Z
UGB-PILOTS_Sensor200,WG,15.29,2019-01-25T13:46:49Z,2019-01-25T13:46:57Z
UGB-PILOTS_Sensor200,WG,17.14,2019-01-25T13:56:46Z,2019-01-25T13:56:54Z
UGB-PILOTS_Sensor200,WG,29.63,2019-01-25T14:06:42Z,2019-01-25T14:06:50Z
UGB-PILOTS_Sensor200,WG,14.63,2019-01-25T14:16:40Z,2019-01-25T14:16:48Z
UGB-PILOTS_Sensor200,WG,13.95,2019-01-25T14:26:38Z,2019-01-25T14:26:47Z
UGB-PILOTS_Sensor200,WG,17.91,2019-01-25T14:46:36Z,2019-01-25T14:46:46Z
UGB-PILOTS_Sensor200,WG,50,2019-01-25T15:06:34Z,2019-01-25T15:06:45Z
UGB-PILOTS_Sensor200,WG,38.71,2019-01-25T15:26:35Z,2019-01-25T15:26:51Z
UGB-PILOTS_Sensor200,WG,15,2019-01-25T15:36:35Z,2019-01-25T15:36:47Z
UGB-PILOTS_Sensor200,WG,15,2019-01-25T16:36:35.03Z,2019-01-25T15:36:47Z
UGB-PILOTS_Sensor200,WG,13.79,2019-01-25T15:56:34Z,2019-01-25T15:56:48Z
UGB-PILOTS_Sensor200,WG,12.31,2019-01-25T16:06:33Z,2019-01-25T16:06:45Z
UGB-PILOTS_Sensor200,WG,16.44,2019-01-25T16:16:33Z,2019-01-25T16:16:41Z
UGB-PILOTS_Sensor200,WG,16.33,2019-01-25T16:26:32Z,2019-01-25T16:26:43Z
UGB-PILOTS_Sensor200,WG,17.91,2019-01-25T16:36:31Z,2019-01-25T16:36:49Z
UGB-PILOTS_Sensor200,WG,17.91,2019-01-25T17:36:31.919Z,2019-01-25T16:36:50Z
UGB-PILOTS_Sensor200,WG,21.05,2019-01-25T16:46:32Z,2019-01-25T16:46:45Z
UGB-PILOTS_Sensor200,WG,17.91,2019-01-25T16:56:33Z,2019-01-25T16:56:40Z
UGB-PILOTS_Sensor200,WG,17.14,2019-01-25T17:06:34Z,2019-01-25T17:06:42Z
UGB-PILOTS_Sensor200,WG,15.79,2019-01-25T17:26:38Z,2019-01-25T17:26:45Z
UGB-PILOTS_Sensor200,WG,20.17,2019-01-25T17:36:40Z,2019-01-25T17:36:47Z
UGB-PILOTS_Sensor200,WG,40,2019-01-25T17:46:42Z,2019-01-25T17:46:49Z
UGB-PILOTS_Sensor200,WG,16.9,2019-01-25T17:56:45Z,2019-01-25T17:56:53Z
UGB-PILOTS_Sensor200,WG,17.02,2019-01-25T18:06:49Z,2019-01-25T18:06:56Z
UGB-PILOTS_Sensor200,WG,12.63,2019-01-25T18:16:53Z,2019-01-25T18:17:00Z
UGB-PILOTS_Sensor200,WG,12.06,2019-01-25T18:26:58Z,2019-01-25T18:27:11Z
UGB-PILOTS_Sensor200,WG,12.06,2019-01-25T19:26:58.309Z,2019-01-25T18:27:11Z
UGB-PILOTS_Sensor200,WG,12.83,2019-01-25T18:37:04Z,2019-01-25T18:37:24Z
UGB-PILOTS_Sensor200,WG,12.83,2019-01-25T19:37:04.267Z,2019-01-25T18:37:26Z
UGB-PILOTS_Sensor200,WG,12.83,2019-01-25T18:47:11Z,2019-01-25T18:47:18Z
UGB-PILOTS_Sensor200,WG,14.55,2019-01-25T18:57:19Z,2019-01-25T18:57:27Z
UGB-PILOTS_Sensor200,WG,10.39,2019-01-25T19:17:37Z,2019-01-25T19:17:45Z
UGB-PILOTS_Sensor200,WG,10.39,2019-01-25T20:17:37.73Z,2019-01-25T19:17:45Z
UGB-PILOTS_Sensor200,WG,16.55,2019-01-25T20:27:47.519Z,2019-01-25T19:27:55Z
UGB-PILOTS_Sensor200,WG,16.55,2019-01-25T19:27:47Z,2019-01-25T19:27:55Z
UGB-PILOTS_Sensor200,WG,11.48,2019-01-25T19:37:57Z,2019-01-25T19:38:04Z
UGB-PILOTS_Sensor200,WG,10.62,2019-01-25T19:48:07Z,2019-01-25T19:48:15Z
UGB-PILOTS_Sensor200,WG,8.51,2019-01-25T19:58:18Z,2019-01-25T19:58:25Z
UGB-PILOTS_Sensor200,WG,8.05,2019-01-25T21:08:28.64Z,2019-01-25T20:08:37Z
UGB-PILOTS_Sensor200,WG,8.05,2019-01-25T20:08:28Z,2019-01-25T20:08:37Z
UGB-PILOTS_Sensor200,WG,3.79,2019-01-25T20:18:39Z,2019-01-25T20:18:47Z
UGB-PILOTS_Sensor200,WG,2.86,2019-01-25T20:28:51Z,2019-01-25T20:28:58Z
UGB-PILOTS_Sensor200,WG,9.6,2019-01-25T20:39:03Z,2019-01-25T20:39:10Z
UGB-PILOTS_Sensor200,WG,9.6,2019-01-25T21:39:03.335Z,2019-01-25T20:39:10Z
UGB-PILOTS_Sensor200,WG,8.66,2019-01-25T20:49:15Z,2019-01-25T20:49:22Z
UGB-PILOTS_Sensor200,WG,3.97,2019-01-25T20:59:27Z,2019-01-25T20:59:35Z
UGB-PILOTS_Sensor200,WG,9.72,2019-01-25T21:09:39Z,2019-01-25T21:09:47Z
UGB-PILOTS_Sensor200,WG,9.23,2019-01-25T22:19:51.17Z,2019-01-25T21:19:58Z
UGB-PILOTS_Sensor200,WG,9.23,2019-01-25T21:19:51Z,2019-01-25T21:20:08Z
UGB-PILOTS_Sensor200,WG,6.5,2019-01-25T21:30:02Z,2019-01-25T21:30:09Z
UGB-PILOTS_Sensor200,WG,7.84,2019-01-25T21:40:13Z,2019-01-25T21:40:21Z
UGB-PILOTS_Sensor200,WG,6.09,2019-01-25T21:50:25Z,2019-01-25T21:50:32Z
UGB-PILOTS_Sensor200,WG,6.52,2019-01-25T22:00:36Z,2019-01-25T22:00:44Z
UGB-PILOTS_Sensor200,WG,6.03,2019-01-25T22:10:48Z,2019-01-25T22:11:01Z
UGB-PILOTS_Sensor200,WG,4.39,2019-01-25T22:21:00Z,2019-01-25T22:21:08Z
UGB-PILOTS_Sensor200,WG,4.19,2019-01-25T22:31:12Z,2019-01-25T22:31:30Z
UGB-PILOTS_Sensor200,WG,7.14,2019-01-25T22:41:24Z,2019-01-25T22:41:32Z
UGB-PILOTS_Sensor200,WG,4.65,2019-01-25T22:51:37Z,2019-01-25T22:51:49Z
UGB-PILOTS_Sensor200,WG,4.63,2019-01-25T23:01:49Z,2019-01-25T23:01:57Z
UGB-PILOTS_Sensor200,WG,6.45,2019-01-26T00:12:02.252Z,2019-01-25T23:12:10Z
UGB-PILOTS_Sensor200,WG,6.45,2019-01-25T23:12:02Z,2019-01-25T23:12:14Z
UGB-PILOTS_Sensor200,WG,6.35,2019-01-25T23:22:14Z,2019-01-25T23:22:21Z
UGB-PILOTS_Sensor200,WG,7.19,2019-01-25T23:32:26Z,2019-01-25T23:32:33Z
UGB-PILOTS_Sensor200,WG,3.13,2019-01-25T23:42:38Z,2019-01-25T23:42:51Z
UGB-PILOTS_Sensor200,WG,3.11,2019-01-25T23:52:50Z,2019-01-25T23:52:58Z
UGB-PILOTS_Sensor200,WG,4.17,2019-01-26T00:03:03Z,2019-01-26T00:03:10Z
UGB-PILOTS_Sensor200,WG,2.78,2019-01-26T00:13:15Z,2019-01-26T00:13:23Z
UGB-PILOTS_Sensor200,WG,2.78,2019-01-26T01:13:15.455Z,2019-01-26T00:13:23Z
UGB-PILOTS_Sensor200,WG,"0.00",2019-01-26T00:23:28Z,2019-01-26T00:23:35Z
UGB-PILOTS_Sensor200,WG,"0.00",2019-01-26T00:33:41Z,2019-01-26T00:33:48Z
UGB-PILOTS_Sensor200,WG,"0.00",2019-01-26T01:43:54.311Z,2019-01-26T00:44:06Z
UGB-PILOTS_Sensor200,WG,"0.00",2019-01-26T00:43:54Z,2019-01-26T00:44:06Z
UGB-PILOTS_Sensor200,WG,6.84,2019-01-26T00:54:07Z,2019-01-26T00:54:14Z
UGB-PILOTS_Sensor200,WG,6.84,2019-01-26T01:54:07.658Z,2019-01-26T00:54:15Z
UGB-PILOTS_Sensor200,WG,5.18,2019-01-26T02:04:20.552Z,2019-01-26T01:04:27Z
UGB-PILOTS_Sensor200,WG,7.19,2019-01-26T01:14:32Z,2019-01-26T01:14:45Z
UGB-PILOTS_Sensor200,WG,8.22,2019-01-26T02:24:44.902Z,2019-01-26T01:24:52Z
UGB-PILOTS_Sensor200,WG,8.22,2019-01-26T01:24:44Z,2019-01-26T01:24:52Z
UGB-PILOTS_Sensor200,WG,8.48,2019-01-26T01:34:56Z,2019-01-26T01:35:03Z
UGB-PILOTS_Sensor200,WG,6.35,2019-01-26T01:45:08Z,2019-01-26T01:45:20Z
UGB-PILOTS_Sensor200,WG,6.35,2019-01-26T02:45:08.182Z,2019-01-26T01:45:20Z
UGB-PILOTS_Sensor200,WG,8.73,2019-01-26T01:55:19Z,2019-01-26T01:55:26Z
UGB-PILOTS_Sensor200,WG,6.05,2019-01-26T03:05:31.141Z,2019-01-26T02:05:38Z
UGB-PILOTS_Sensor200,WG,6.05,2019-01-26T02:05:31Z,2019-01-26T02:05:38Z
UGB-PILOTS_Sensor200,WG,12.7,2019-01-26T02:15:42Z,2019-01-26T02:15:50Z
UGB-PILOTS_Sensor200,WG,1.54,2019-01-26T02:25:55Z,2019-01-26T02:26:02Z
UGB-PILOTS_Sensor200,WG,4.62,2019-01-26T02:36:08Z,2019-01-26T02:36:15Z
UGB-PILOTS_Sensor200,WG,4.62,2019-01-26T03:36:08.185Z,2019-01-26T02:36:15Z
UGB-PILOTS_Sensor200,WG,6.43,2019-01-26T02:46:21Z,2019-01-26T02:46:28Z
UGB-PILOTS_Sensor200,WG,6.06,2019-01-26T02:56:34Z,2019-01-26T02:56:41Z
UGB-PILOTS_Sensor200,WG,6.7,2019-01-26T03:06:47Z,2019-01-26T03:06:54Z
UGB-PILOTS_Sensor200,WG,6.7,2019-01-26T04:06:47.168Z,2019-01-26T03:06:54Z
UGB-PILOTS_Sensor200,WG,7.55,2019-01-26T04:17:00.035Z,2019-01-26T03:17:07Z
UGB-PILOTS_Sensor200,WG,7.77,2019-01-26T03:27:12Z,2019-01-26T03:27:20Z
